gene	BeWo.CT	SCR.CT27	SCR.CT29	rTS_SCR	e13.5_WT	e18.5_WT
ENSG00000159259	1	0	0	0	0	0
ENSG00000159261	1	0	0	0	0	0
ENSG00000160505	1	0	0	0	0	0
ENSG00000165694	1	0	0	0	0	0
ENSG00000167281	1	0	0	0	0	0
ENSG00000167600	1	0	0	0	0	0
ENSG00000167889	1	0	1	0	0	0
ENSG00000168461	1	0	0	0	0	1
ENSG00000169136	1	0	0	0	0	1
ENSG00000169689	1	0	0	0	0	0
ENSG00000170965	1	1	1	1	1	1
ENSG00000171487	1	0	0	0	0	1
ENSG00000173572	1	0	0	0	0	0
ENSG00000176014	1	0	0	0	0	1
ENSG00000176396	1	0	0	1	0	0
ENSG00000176890	1	0	0	0	0	0
ENSG00000178531	1	0	0	0	0	0
ENSG00000179363	1	0	0	0	0	0
ENSG00000182324	1	0	0	0	0	0
ENSG00000183048	1	0	0	0	0	0
ENSG00000183570	1	0	0	0	0	0
ENSG00000184012	1	0	0	0	1	0
ENSG00000184571	1	0	1	0	0	0
ENSG00000185010	1	0	0	0	0	0
ENSG00000185298	1	0	0	0	0	0
ENSG00000185340	1	0	0	0	0	0
ENSG00000185721	1	0	0	0	0	0
ENSG00000185813	1	0	0	0	0	0
ENSG00000185988	1	1	0	0	0	0
ENSG00000186654	1	0	0	0	0	0
ENSG00000188064	1	0	0	0	0	1
ENSG00000188368	1	0	0	0	0	0
ENSG00000196090	1	0	0	0	0	0
ENSG00000196562	1	0	0	0	0	0
ENSG00000198910	1	0	1	0	0	0
ENSG00000198938	1	0	0	0	0	0
ENSG00000198959	1	0	0	1	0	0
ENSG00000204519	1	0	0	0	0	0
ENSG00000212123	1	0	0	0	0	0
ENSG00000213397	1	0	0	0	0	0
ENSG00000213638	1	0	0	0	0	0
ENSG00000213714	1	0	0	1	0	0
ENSG00000221946	1	0	0	0	0	0
ENSG00000224420	1	0	0	0	0	0
ENSG00000224877	1	0	0	0	0	0
ENSG00000241360	1	0	0	0	0	0
ENSG00000241484	1	0	1	1	0	0
ENSG00000242372	1	0	0	0	0	0
ENSG00000244165	1	0	0	0	0	0
ENSG00000254858	1	0	0	0	0	0
ENSG00000271303	1	0	0	0	0	1
ENSG00000273899	1	0	0	0	0	0
ENSG00000276043	1	0	0	0	0	0
ENSG00000276380	1	0	0	0	0	0
ENSG00000286025	1	0	0	0	0	0
ENSG00000049089	0	1	1	0	0	0
ENSG00000084674	0	1	0	0	0	0
ENSG00000114270	0	1	0	0	0	1
ENSG00000114923	0	1	1	0	0	0
ENSG00000115935	0	1	0	1	0	0
ENSG00000131914	0	1	0	0	1	0
ENSG00000134323	0	1	0	0	0	1
ENSG00000142606	0	1	0	0	0	0
ENSG00000153823	0	1	0	0	1	0
ENSG00000158008	0	1	1	0	0	0
ENSG00000163877	0	1	1	0	0	0
ENSG00000163909	0	1	1	0	1	1
ENSG00000169047	0	1	0	0	1	1
ENSG00000169855	0	1	0	0	1	1
ENSG00000173531	0	1	0	1	0	1
ENSG00000178821	0	1	1	0	0	0
ENSG00000180875	0	1	0	0	1	0
ENSG00000203783	0	1	0	0	0	0
ENSG00000214021	0	1	0	1	1	0
ENSG00000214711	0	1	1	0	0	0
ENSG00000248485	0	1	1	1	0	0
ENSG00000271425	0	1	1	0	0	0
ENSG00000037280	0	1	1	1	0	1
ENSG00000069122	0	1	1	0	0	0
ENSG00000111886	0	1	1	0	0	0
ENSG00000156140	0	1	1	1	0	0
ENSG00000157510	0	1	0	0	0	0
ENSG00000158258	0	1	1	0	0	0
ENSG00000158516	0	1	1	0	0	0
ENSG00000164484	0	1	1	0	0	0
ENSG00000172201	0	1	0	0	0	0
ENSG00000177383	0	1	0	0	0	0
ENSG00000196411	0	1	0	0	1	0
ENSG00000228672	0	1	1	0	0	1
ENSG00000023171	0	1	1	1	0	0
ENSG00000029534	0	1	1	0	0	0
ENSG00000122133	0	1	1	1	0	0
ENSG00000122735	0	1	0	0	0	0
ENSG00000127084	0	1	1	0	0	0
ENSG00000132256	0	1	0	0	0	0
ENSG00000134285	0	1	0	1	0	0
ENSG00000134574	0	1	1	0	0	0
ENSG00000137070	0	1	0	0	0	0
ENSG00000138346	0	1	1	0	0	1
ENSG00000152779	0	1	1	0	1	0
ENSG00000160293	0	1	0	0	0	0
ENSG00000172243	0	1	1	0	0	0
ENSG00000173442	0	1	1	0	0	0
ENSG00000175538	0	1	1	0	0	0
ENSG00000179532	0	1	1	1	0	0
ENSG00000187764	0	1	0	0	0	0
ENSG00000227268	0	1	1	0	0	0
ENSG00000063015	0	1	1	1	0	0
ENSG00000067798	0	1	0	1	0	0
ENSG00000103528	0	1	1	0	0	0
ENSG00000103740	0	1	0	0	0	0
ENSG00000108352	0	1	1	0	0	0
ENSG00000125170	0	1	0	0	1	1
ENSG00000126562	0	1	1	0	0	0
ENSG00000128886	0	1	0	0	0	1
ENSG00000128917	0	1	1	0	0	0
ENSG00000129667	0	1	0	0	0	0
ENSG00000129993	0	1	1	0	0	0
ENSG00000135414	0	1	0	0	1	0
ENSG00000137877	0	1	0	0	0	0
ENSG00000140009	0	1	1	0	0	0
ENSG00000140398	0	1	1	1	0	0
ENSG00000140986	0	1	1	0	0	0
ENSG00000152767	0	1	0	0	0	0
ENSG00000161960	0	1	0	0	0	0
ENSG00000166831	0	1	1	0	1	0
ENSG00000170004	0	1	1	0	0	1
ENSG00000179761	0	1	1	0	0	0
ENSG00000211448	0	1	0	0	0	1
ENSG00000259803	0	1	0	0	0	0
ENSG00000009694	0	1	1	0	0	0
ENSG00000076716	0	1	0	0	0	0
ENSG00000100154	0	1	1	0	0	0
ENSG00000104848	0	1	0	0	0	0
ENSG00000105472	0	1	1	1	0	0
ENSG00000105707	0	1	1	0	0	0
ENSG00000124429	0	1	1	0	0	0
ENSG00000142405	0	1	0	0	0	0
ENSG00000149634	0	1	0	0	0	0
ENSG00000154736	0	1	0	0	0	1
ENSG00000166897	0	1	1	0	0	1
ENSG00000167618	0	1	0	0	0	0
ENSG00000177096	0	1	1	0	0	0
ENSG00000181143	0	1	0	0	0	0
ENSG00000182264	0	1	1	0	0	0
ENSG00000182472	0	1	1	0	0	0
ENSG00000185761	0	1	0	0	0	1
ENSG00000185838	0	1	0	0	0	0
ENSG00000189001	0	1	0	1	0	0
ENSG00000189060	0	1	1	0	0	0
ENSG00000196218	0	1	0	0	0	0
ENSG00000213799	0	1	1	1	0	0
ENSG00000213889	0	1	1	0	0	0
ENSG00000225950	0	1	0	0	0	0
ENSG00000072195	0	0	1	0	0	0
ENSG00000085465	0	0	1	0	0	0
ENSG00000114378	0	0	1	0	0	0
ENSG00000114554	0	0	1	0	0	0
ENSG00000115155	0	0	1	0	0	0
ENSG00000115457	0	0	1	0	1	0
ENSG00000116852	0	0	1	0	0	1
ENSG00000117676	0	0	1	0	0	0
ENSG00000124374	0	0	1	0	0	0
ENSG00000134258	0	0	1	0	0	0
ENSG00000142611	0	0	1	0	0	0
ENSG00000143333	0	0	1	0	0	0
ENSG00000143387	0	0	1	1	1	1
ENSG00000144649	0	0	1	0	0	0
ENSG00000158158	0	0	1	0	0	0
ENSG00000162522	0	0	1	0	0	0
ENSG00000162931	0	0	1	1	0	0
ENSG00000162975	0	0	1	0	0	0
ENSG00000163817	0	0	1	0	0	0
ENSG00000168389	0	0	1	0	0	0
ENSG00000168918	0	0	1	1	0	1
ENSG00000171094	0	0	1	0	0	1
ENSG00000181218	0	0	1	0	0	0
ENSG00000184005	0	0	1	0	0	0
ENSG00000196154	0	0	1	0	1	1
ENSG00000196517	0	0	1	0	0	0
ENSG00000203995	0	0	1	0	0	0
ENSG00000228486	0	0	1	0	0	0
ENSG00000270629	0	0	1	0	0	0
ENSG00000006459	0	0	1	0	0	1
ENSG00000009950	0	0	1	0	0	0
ENSG00000069011	0	0	1	0	0	0
ENSG00000070808	0	0	1	0	1	0
ENSG00000091129	0	0	1	1	0	0
ENSG00000106624	0	0	1	0	0	1
ENSG00000109684	0	0	1	0	0	0
ENSG00000112406	0	0	1	0	0	0
ENSG00000112599	0	0	1	1	0	0
ENSG00000113739	0	0	1	0	0	1
ENSG00000114796	0	0	1	0	0	0
ENSG00000120318	0	0	1	0	0	0
ENSG00000127947	0	0	1	1	0	0
ENSG00000130449	0	0	1	0	0	0
ENSG00000135253	0	0	1	0	0	0
ENSG00000135346	0	0	1	0	0	0
ENSG00000145362	0	0	1	0	0	1
ENSG00000153814	0	0	1	1	0	0
ENSG00000160963	0	0	1	1	0	0
ENSG00000161896	0	0	1	1	0	1
ENSG00000163536	0	0	1	0	0	0
ENSG00000163995	0	0	1	0	0	0
ENSG00000164136	0	0	1	0	0	0
ENSG00000164463	0	0	1	0	0	0
ENSG00000169282	0	0	1	0	0	0
ENSG00000172771	0	0	1	0	0	0
ENSG00000175040	0	0	1	0	0	0
ENSG00000175766	0	0	1	0	0	0
ENSG00000177679	0	0	1	0	0	0
ENSG00000181444	0	0	1	0	0	0
ENSG00000184897	0	0	1	0	0	0
ENSG00000186335	0	0	1	0	0	0
ENSG00000204681	0	0	1	0	0	0
ENSG00000224389	0	0	1	1	0	0
ENSG00000244476	0	0	1	1	0	0
ENSG00000257093	0	0	1	1	0	0
ENSG00000054967	0	0	1	0	0	0
ENSG00000061273	0	0	1	0	0	0
ENSG00000079337	0	0	1	0	0	0
ENSG00000106772	0	0	1	0	0	0
ENSG00000110090	0	0	1	0	0	1
ENSG00000110492	0	0	1	0	1	0
ENSG00000110799	0	0	1	0	0	0
ENSG00000120889	0	0	1	0	1	0
ENSG00000123358	0	0	1	0	0	0
ENSG00000131620	0	0	1	0	0	0
ENSG00000134294	0	0	1	0	0	0
ENSG00000135069	0	0	1	0	0	0
ENSG00000137727	0	0	1	0	0	1
ENSG00000137752	0	0	1	0	0	1
ENSG00000138336	0	0	1	0	0	0
ENSG00000139567	0	0	1	0	0	0
ENSG00000139625	0	0	1	0	0	0
ENSG00000148384	0	0	1	0	0	0
ENSG00000148400	0	0	1	0	0	1
ENSG00000148483	0	0	1	0	0	0
ENSG00000148600	0	0	1	0	0	1
ENSG00000149294	0	0	1	0	1	0
ENSG00000149582	0	0	1	0	0	0
ENSG00000151365	0	0	1	0	0	1
ENSG00000155886	0	0	1	0	0	0
ENSG00000162194	0	0	1	0	0	0
ENSG00000166471	0	0	1	1	0	0
ENSG00000166793	0	0	1	0	0	0
ENSG00000169495	0	0	1	0	0	1
ENSG00000172927	0	0	1	0	0	0
ENSG00000176697	0	0	1	0	0	1
ENSG00000180773	0	0	1	0	0	0
ENSG00000181274	0	0	1	0	0	0
ENSG00000187840	0	0	1	0	0	0
ENSG00000226807	0	0	1	0	0	0
ENSG00000011028	0	0	1	1	0	1
ENSG00000064270	0	0	1	0	0	0
ENSG00000065357	0	0	1	0	0	0
ENSG00000067715	0	0	1	0	0	0
ENSG00000072041	0	0	1	0	0	1
ENSG00000102996	0	0	1	1	1	0
ENSG00000103942	0	0	1	0	0	1
ENSG00000104081	0	0	1	0	0	1
ENSG00000108506	0	0	1	0	0	0
ENSG00000108557	0	0	1	0	0	1
ENSG00000125430	0	0	1	0	0	0
ENSG00000128965	0	0	1	0	0	1
ENSG00000129038	0	0	1	0	0	1
ENSG00000131471	0	0	1	0	0	0
ENSG00000131480	0	0	1	0	0	0
ENSG00000136111	0	0	1	0	0	0
ENSG00000136487	0	0	1	0	0	0
ENSG00000137860	0	0	1	0	0	0
ENSG00000139714	0	0	1	1	0	0
ENSG00000139946	0	0	1	0	0	1
ENSG00000158023	0	0	1	0	0	0
ENSG00000161653	0	0	1	0	0	1
ENSG00000165548	0	0	1	0	0	0
ENSG00000170412	0	0	1	0	0	0
ENSG00000173917	0	0	1	0	0	0
ENSG00000175155	0	0	1	0	0	0
ENSG00000178852	0	0	1	0	0	0
ENSG00000179094	0	0	1	0	0	0
ENSG00000179477	0	0	1	0	0	0
ENSG00000182963	0	0	1	0	0	0
ENSG00000185615	0	0	1	0	0	0
ENSG00000185829	0	0	1	0	0	0
ENSG00000187607	0	0	1	0	0	0
ENSG00000196470	0	0	1	0	0	0
ENSG00000198933	0	0	1	0	0	0
ENSG00000214946	0	0	1	0	0	0
ENSG00000277363	0	0	1	0	0	0
ENSG00000277481	0	0	1	0	0	0
ENSG00000065717	0	0	1	0	0	0
ENSG00000072071	0	0	1	0	0	0
ENSG00000074181	0	0	1	0	1	0
ENSG00000076826	0	0	1	0	0	0
ENSG00000077009	0	0	1	0	0	0
ENSG00000080573	0	0	1	0	1	0
ENSG00000087460	0	0	1	0	0	0
ENSG00000087589	0	0	1	0	0	1
ENSG00000099875	0	0	1	0	0	1
ENSG00000100979	0	0	1	0	0	0
ENSG00000101349	0	0	1	0	0	0
ENSG00000102290	0	0	1	0	0	0
ENSG00000104826	0	0	1	0	0	0
ENSG00000104827	0	0	1	0	0	0
ENSG00000105048	0	0	1	0	0	0
ENSG00000105137	0	0	1	0	0	0
ENSG00000105255	0	0	1	0	0	0
ENSG00000105388	0	0	1	0	0	0
ENSG00000105538	0	0	1	0	0	0
ENSG00000105550	0	0	1	0	0	0
ENSG00000127507	0	0	1	0	0	0
ENSG00000128309	0	0	1	0	0	0
ENSG00000130203	0	0	1	1	0	1
ENSG00000130208	0	0	1	0	0	0
ENSG00000130513	0	0	1	0	0	0
ENSG00000130876	0	0	1	0	0	0
ENSG00000131196	0	0	1	0	0	1
ENSG00000141384	0	0	1	0	0	0
ENSG00000141551	0	0	1	0	0	0
ENSG00000141905	0	0	1	0	0	1
ENSG00000142530	0	0	1	0	0	0
ENSG00000160200	0	0	1	0	0	0
