gene	BeWo.KD	Plac1.CT27	Plac1.CT29	rTS_Plac1	e13.5_KO	e18.5_KO	gene	gene_biotype	external_gene_name	description
ENSG00000156804	1	0	0	0	0	0	ENSG00000156804	protein_coding	FBXO32	F-box protein 32 [Source:HGNC Symbol;Acc:HGNC:16731]
ENSG00000157613	1	0	0	0	0	0	ENSG00000157613	protein_coding	CREB3L1	cAMP responsive element binding protein 3 like 1 [Source:HGNC Symbol;Acc:HGNC:18856]
ENSG00000157657	1	0	0	0	0	0	ENSG00000157657	protein_coding	ZNF618	zinc finger protein 618 [Source:HGNC Symbol;Acc:HGNC:29416]
ENSG00000159167	1	0	0	0	0	0	ENSG00000159167	protein_coding	STC1	stanniocalcin 1 [Source:HGNC Symbol;Acc:HGNC:11373]
ENSG00000159403	1	0	0	0	1	0	ENSG00000159403	protein_coding	C1R	complement C1r [Source:HGNC Symbol;Acc:HGNC:1246]
ENSG00000160323	1	0	0	0	0	0	ENSG00000160323	protein_coding	ADAMTS13	ADAM metallopeptidase with thrombospondin type 1 motif 13 [Source:HGNC Symbol;Acc:HGNC:1366]
ENSG00000160973	1	0	0	0	0	0	ENSG00000160973	protein_coding	FOXH1	forkhead box H1 [Source:HGNC Symbol;Acc:HGNC:3814]
ENSG00000161638	1	0	0	0	0	1	ENSG00000161638	protein_coding	ITGA5	integrin subunit alpha 5 [Source:HGNC Symbol;Acc:HGNC:6141]
ENSG00000161791	1	0	0	0	0	0	ENSG00000161791	protein_coding	FMNL3	formin like 3 [Source:HGNC Symbol;Acc:HGNC:23698]
ENSG00000162148	1	0	0	0	0	0	ENSG00000162148	protein_coding	PPP1R32	protein phosphatase 1 regulatory subunit 32 [Source:HGNC Symbol;Acc:HGNC:28869]
ENSG00000164683	1	0	0	1	0	0	ENSG00000164683	protein_coding	HEY1	hes related family bHLH transcription factor with YRPW motif 1 [Source:HGNC Symbol;Acc:HGNC:4880]
ENSG00000164684	1	0	0	1	0	1	ENSG00000164684	protein_coding	ZNF704	zinc finger protein 704 [Source:HGNC Symbol;Acc:HGNC:32291]
ENSG00000165028	1	0	0	0	0	0	ENSG00000165028	protein_coding	NIPSNAP3B	nipsnap homolog 3B [Source:HGNC Symbol;Acc:HGNC:23641]
ENSG00000165188	1	0	0	0	0	0	ENSG00000165188	protein_coding	RNF183	ring finger protein 183 [Source:HGNC Symbol;Acc:HGNC:28721]
ENSG00000165312	1	1	0	1	0	0	ENSG00000165312	protein_coding	OTUD1	OTU deubiquitinase 1 [Source:HGNC Symbol;Acc:HGNC:27346]
ENSG00000165322	1	0	0	0	0	0	ENSG00000165322	protein_coding	ARHGAP12	Rho GTPase activating protein 12 [Source:HGNC Symbol;Acc:HGNC:16348]
ENSG00000165457	1	0	0	0	0	0	ENSG00000165457	protein_coding	FOLR2	folate receptor beta [Source:HGNC Symbol;Acc:HGNC:3793]
ENSG00000165714	1	0	0	0	0	0	ENSG00000165714	protein_coding	BORCS5	BLOC-1 related complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:17950]
ENSG00000165813	1	0	0	0	0	0	ENSG00000165813	protein_coding	CCDC186	coiled-coil domain containing 186 [Source:HGNC Symbol;Acc:HGNC:24349]
ENSG00000165879	1	0	0	1	0	1	ENSG00000165879	protein_coding	FRAT1	FRAT regulator of WNT signaling pathway 1 [Source:HGNC Symbol;Acc:HGNC:3944]
ENSG00000165895	1	0	0	1	0	0	ENSG00000165895	protein_coding	ARHGAP42	Rho GTPase activating protein 42 [Source:HGNC Symbol;Acc:HGNC:26545]
ENSG00000166086	1	0	0	0	0	0	ENSG00000166086	protein_coding	JAM3	junctional adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:15532]
ENSG00000166323	1	0	0	0	0	0	ENSG00000166323	protein_coding	C11orf65	chromosome 11 open reading frame 65 [Source:HGNC Symbol;Acc:HGNC:28519]
ENSG00000166341	1	0	0	1	0	0	ENSG00000166341	protein_coding	DCHS1	dachsous cadherin-related 1 [Source:HGNC Symbol;Acc:HGNC:13681]
ENSG00000166349	1	0	0	0	0	0	ENSG00000166349	protein_coding	RAG1	recombination activating 1 [Source:HGNC Symbol;Acc:HGNC:9831]
ENSG00000166436	1	0	0	0	0	0	ENSG00000166436	protein_coding	TRIM66	tripartite motif containing 66 [Source:HGNC Symbol;Acc:HGNC:29005]
ENSG00000166483	1	0	0	0	0	1	ENSG00000166483	protein_coding	WEE1	WEE1 G2 checkpoint kinase [Source:HGNC Symbol;Acc:HGNC:12761]
ENSG00000166682	1	0	0	0	0	0	ENSG00000166682	protein_coding	TMPRSS5	transmembrane serine protease 5 [Source:HGNC Symbol;Acc:HGNC:14908]
ENSG00000166793	1	0	0	0	0	0	ENSG00000166793	protein_coding	YPEL4	yippee like 4 [Source:HGNC Symbol;Acc:HGNC:18328]
ENSG00000167103	1	0	0	0	0	0	ENSG00000167103	protein_coding	PIP5KL1	phosphatidylinositol-4-phosphate 5-kinase like 1 [Source:HGNC Symbol;Acc:HGNC:28711]
ENSG00000167123	1	0	0	0	0	0	ENSG00000167123	protein_coding	CERCAM	cerebral endothelial cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:23723]
ENSG00000167311	1	0	0	0	0	0	ENSG00000167311	protein_coding	ART5	ADP-ribosyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:24049]
ENSG00000167535	1	0	0	1	0	1	ENSG00000167535	protein_coding	CACNB3	calcium voltage-gated channel auxiliary subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:1403]
ENSG00000167550	1	0	0	0	1	0	ENSG00000167550	protein_coding	RHEBL1	RHEB like 1 [Source:HGNC Symbol;Acc:HGNC:21166]
ENSG00000167580	1	0	0	0	0	0	ENSG00000167580	protein_coding	AQP2	aquaporin 2 [Source:HGNC Symbol;Acc:HGNC:634]
ENSG00000167612	1	0	0	0	0	0	ENSG00000167612	protein_coding	ANKRD33	ankyrin repeat domain 33 [Source:HGNC Symbol;Acc:HGNC:13788]
ENSG00000167653	1	0	0	1	0	0	ENSG00000167653	protein_coding	PSCA	prostate stem cell antigen [Source:HGNC Symbol;Acc:HGNC:9500]
ENSG00000167771	1	0	0	1	0	0	ENSG00000167771	protein_coding	RCOR2	REST corepressor 2 [Source:HGNC Symbol;Acc:HGNC:27455]
ENSG00000168010	1	0	0	0	0	0	ENSG00000168010	protein_coding	ATG16L2	autophagy related 16 like 2 [Source:HGNC Symbol;Acc:HGNC:25464]
ENSG00000168079	1	0	0	0	0	0	ENSG00000168079	protein_coding	SCARA5	scavenger receptor class A member 5 [Source:HGNC Symbol;Acc:HGNC:28701]
ENSG00000168209	1	0	0	0	1	1	ENSG00000168209	protein_coding	DDIT4	DNA damage inducible transcript 4 [Source:HGNC Symbol;Acc:HGNC:24944]
ENSG00000168575	1	0	0	1	0	0	ENSG00000168575	protein_coding	SLC20A2	solute carrier family 20 member 2 [Source:HGNC Symbol;Acc:HGNC:10947]
ENSG00000169122	1	0	0	0	0	0	ENSG00000169122	protein_coding	FAM110B	family with sequence similarity 110 member B [Source:HGNC Symbol;Acc:HGNC:28587]
ENSG00000169499	1	0	0	0	0	0	ENSG00000169499	protein_coding	PLEKHA2	pleckstrin homology domain containing A2 [Source:HGNC Symbol;Acc:HGNC:14336]
ENSG00000169583	1	0	0	0	0	0	ENSG00000169583	protein_coding	CLIC3	chloride intracellular channel 3 [Source:HGNC Symbol;Acc:HGNC:2064]
ENSG00000170255	1	0	0	0	0	0	ENSG00000170255	protein_coding	MRGPRX1	MAS related GPR family member X1 [Source:HGNC Symbol;Acc:HGNC:17962]
ENSG00000171045	1	0	0	0	0	0	ENSG00000171045	protein_coding	TSNARE1	t-SNARE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26437]
ENSG00000172543	1	0	0	0	0	0	ENSG00000172543	protein_coding	CTSW	cathepsin W [Source:HGNC Symbol;Acc:HGNC:2546]
ENSG00000172638	1	0	0	0	0	0	ENSG00000172638	protein_coding	EFEMP2	EGF containing fibulin extracellular matrix protein 2 [Source:HGNC Symbol;Acc:HGNC:3219]
ENSG00000172731	1	0	0	0	0	0	ENSG00000172731	protein_coding	LRRC20	leucine rich repeat containing 20 [Source:HGNC Symbol;Acc:HGNC:23421]
ENSG00000172733	1	0	0	0	0	0	ENSG00000172733	protein_coding	PURG	purine rich element binding protein G [Source:HGNC Symbol;Acc:HGNC:17930]
ENSG00000172803	1	0	0	0	0	0	ENSG00000172803	protein_coding	SNX32	sorting nexin 32 [Source:HGNC Symbol;Acc:HGNC:26423]
ENSG00000172818	1	0	0	0	0	0	ENSG00000172818	protein_coding	OVOL1	ovo like transcriptional repressor 1 [Source:HGNC Symbol;Acc:HGNC:8525]
ENSG00000172927	1	0	0	0	0	0	ENSG00000172927	protein_coding	MYEOV	myeloma overexpressed [Source:HGNC Symbol;Acc:HGNC:7563]
ENSG00000173227	1	0	0	0	0	0	ENSG00000173227	protein_coding	SYT12	synaptotagmin 12 [Source:HGNC Symbol;Acc:HGNC:18381]
ENSG00000173267	1	0	0	0	0	0	ENSG00000173267	protein_coding	SNCG	synuclein gamma [Source:HGNC Symbol;Acc:HGNC:11141]
ENSG00000173269	1	0	0	0	0	0	ENSG00000173269	protein_coding	MMRN2	multimerin 2 [Source:HGNC Symbol;Acc:HGNC:19888]
ENSG00000173281	1	0	0	0	0	0	ENSG00000173281	protein_coding	PPP1R3B	protein phosphatase 1 regulatory subunit 3B [Source:HGNC Symbol;Acc:HGNC:14942]
ENSG00000175164	1	0	0	0	0	0	ENSG00000175164	protein_coding	ABO	ABO, alpha 1-3-N-acetylgalactosaminyltransferase and alpha 1-3-galactosyltransferase [Source:HGNC Symbol;Acc:HGNC:79]
ENSG00000175395	1	0	0	1	0	0	ENSG00000175395	protein_coding	ZNF25	zinc finger protein 25 [Source:HGNC Symbol;Acc:HGNC:13043]
ENSG00000175463	1	0	0	0	0	0	ENSG00000175463	protein_coding	TBC1D10C	TBC1 domain family member 10C [Source:HGNC Symbol;Acc:HGNC:24702]
ENSG00000176171	1	0	0	0	0	0	ENSG00000176171	protein_coding	BNIP3	BCL2 interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:1084]
ENSG00000178460	1	0	0	0	0	0	ENSG00000178460	protein_coding	MCMDC2	minichromosome maintenance domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26368]
ENSG00000178685	1	0	0	1	0	1	ENSG00000178685	protein_coding	PARP10	poly(ADP-ribose) polymerase family member 10 [Source:HGNC Symbol;Acc:HGNC:25895]
ENSG00000178878	1	0	0	0	0	1	ENSG00000178878	protein_coding	APOLD1	apolipoprotein L domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25268]
ENSG00000179240	1	0	0	0	0	0	ENSG00000179240	protein_coding	GVQW3	GVQW motif containing 3 [Source:HGNC Symbol;Acc:HGNC:51239]
ENSG00000179715	1	0	0	0	0	0	ENSG00000179715	protein_coding	PCED1B	PC-esterase domain containing 1B [Source:HGNC Symbol;Acc:HGNC:28255]
ENSG00000180116	1	0	0	0	0	0	ENSG00000180116	protein_coding	C12orf40	chromosome 12 open reading frame 40 [Source:HGNC Symbol;Acc:HGNC:26846]
ENSG00000180176	1	0	0	0	1	0	ENSG00000180176	protein_coding	TH	tyrosine hydroxylase [Source:HGNC Symbol;Acc:HGNC:11782]
ENSG00000180720	1	0	0	1	0	1	ENSG00000180720	protein_coding	CHRM4	cholinergic receptor muscarinic 4 [Source:HGNC Symbol;Acc:HGNC:1953]
ENSG00000181333	1	0	0	0	0	0	ENSG00000181333	protein_coding	HEPHL1	hephaestin like 1 [Source:HGNC Symbol;Acc:HGNC:30477]
ENSG00000181690	1	0	0	0	0	0	ENSG00000181690	protein_coding	PLAG1	PLAG1 zinc finger [Source:HGNC Symbol;Acc:HGNC:9045]
ENSG00000182272	1	0	0	1	0	1	ENSG00000182272	protein_coding	B4GALNT4	beta-1,4-N-acetyl-galactosaminyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:26315]
ENSG00000182791	1	0	0	0	0	0	ENSG00000182791	protein_coding	CCDC87	coiled-coil domain containing 87 [Source:HGNC Symbol;Acc:HGNC:25579]
ENSG00000183049	1	0	0	0	0	0	ENSG00000183049	protein_coding	CAMK1D	calcium/calmodulin dependent protein kinase ID [Source:HGNC Symbol;Acc:HGNC:19341]
ENSG00000183128	1	0	0	0	0	0	ENSG00000183128	protein_coding	CALHM3	calcium homeostasis modulator 3 [Source:HGNC Symbol;Acc:HGNC:23458]
ENSG00000183230	1	0	0	0	0	0	ENSG00000183230	protein_coding	CTNNA3	catenin alpha 3 [Source:HGNC Symbol;Acc:HGNC:2511]
ENSG00000183378	1	0	0	0	0	0	ENSG00000183378	protein_coding	OVCH2	ovochymase 2 [Source:HGNC Symbol;Acc:HGNC:29970]
ENSG00000183734	1	0	0	0	1	0	ENSG00000183734	protein_coding	ASCL2	achaete-scute family bHLH transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:739]
ENSG00000184384	1	0	0	0	0	1	ENSG00000184384	protein_coding	MAML2	mastermind like transcriptional coactivator 2 [Source:HGNC Symbol;Acc:HGNC:16259]
ENSG00000184489	1	0	0	0	0	0	ENSG00000184489	protein_coding	PTP4A3	protein tyrosine phosphatase 4A3 [Source:HGNC Symbol;Acc:HGNC:9636]
ENSG00000184574	1	0	0	1	0	0	ENSG00000184574	protein_coding	LPAR5	lysophosphatidic acid receptor 5 [Source:HGNC Symbol;Acc:HGNC:13307]
ENSG00000184743	1	0	0	0	0	0	ENSG00000184743	protein_coding	ATL3	atlastin GTPase 3 [Source:HGNC Symbol;Acc:HGNC:24526]
ENSG00000184925	1	0	0	0	0	0	ENSG00000184925	protein_coding	LCN12	lipocalin 12 [Source:HGNC Symbol;Acc:HGNC:28733]
ENSG00000185745	1	0	1	0	0	0	ENSG00000185745	protein_coding	IFIT1	interferon induced protein with tetratricopeptide repeats 1 [Source:HGNC Symbol;Acc:HGNC:5407]
ENSG00000185885	1	0	0	0	1	0	ENSG00000185885	protein_coding	IFITM1	interferon induced transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:5412]
ENSG00000185958	1	0	0	0	0	0	ENSG00000185958	protein_coding	FAM186A	family with sequence similarity 186 member A [Source:HGNC Symbol;Acc:HGNC:26980]
ENSG00000186862	1	0	0	0	0	0	ENSG00000186862	protein_coding	PDZD7	PDZ domain containing 7 [Source:HGNC Symbol;Acc:HGNC:26257]
ENSG00000186897	1	0	0	1	0	0	ENSG00000186897	protein_coding	C1QL4	complement C1q like 4 [Source:HGNC Symbol;Acc:HGNC:31416]
ENSG00000186918	1	0	0	0	0	0	ENSG00000186918	protein_coding	ZNF395	zinc finger protein 395 [Source:HGNC Symbol;Acc:HGNC:18737]
ENSG00000187134	1	0	0	0	0	0	ENSG00000187134	protein_coding	AKR1C1	aldo-keto reductase family 1 member C1 [Source:HGNC Symbol;Acc:HGNC:384]
ENSG00000197355	1	0	0	0	0	0	ENSG00000197355	protein_coding	UAP1L1	UDP-N-acetylglucosamine pyrophosphorylase 1 like 1 [Source:HGNC Symbol;Acc:HGNC:28082]
ENSG00000197467	1	0	0	0	0	0	ENSG00000197467	protein_coding	COL13A1	collagen type XIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2190]
ENSG00000198870	1	0	0	0	0	0	ENSG00000198870	protein_coding	STKLD1	serine/threonine kinase like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28669]
ENSG00000198873	1	0	0	1	0	0	ENSG00000198873	protein_coding	GRK5	G protein-coupled receptor kinase 5 [Source:HGNC Symbol;Acc:HGNC:4544]
ENSG00000203791	1	0	0	0	0	0	ENSG00000203791	protein_coding	EEF1AKMT2	EEF1A lysine methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:33787]
ENSG00000203867	1	0	0	1	1	0	ENSG00000203867	protein_coding	RBM20	RNA binding motif protein 20 [Source:HGNC Symbol;Acc:HGNC:27424]
ENSG00000204175	1	0	0	1	0	0	ENSG00000204175	protein_coding	GPRIN2	G protein regulated inducer of neurite outgrowth 2 [Source:HGNC Symbol;Acc:HGNC:23730]
ENSG00000205133	1	0	0	0	0	0	ENSG00000205133	protein_coding	TRIQK	triple QxxK/R motif containing [Source:HGNC Symbol;Acc:HGNC:27828]
ENSG00000212124	1	0	0	0	0	0	ENSG00000212124	protein_coding	TAS2R19	taste 2 receptor member 19 [Source:HGNC Symbol;Acc:HGNC:19108]
ENSG00000213213	1	0	0	0	0	0	ENSG00000213213	protein_coding	CCDC183	coiled-coil domain containing 183 [Source:HGNC Symbol;Acc:HGNC:28236]
ENSG00000214050	1	0	0	0	0	0	ENSG00000214050	protein_coding	FBXO16	F-box protein 16 [Source:HGNC Symbol;Acc:HGNC:13618]
ENSG00000214402	1	0	0	0	0	0	ENSG00000214402	protein_coding	LCNL1	lipocalin like 1 [Source:HGNC Symbol;Acc:HGNC:34436]
ENSG00000216937	1	0	0	0	0	0	ENSG00000216937	protein_coding	CCDC7	coiled-coil domain containing 7 [Source:HGNC Symbol;Acc:HGNC:26533]
ENSG00000221947	1	0	0	0	0	0	ENSG00000221947	protein_coding	XKR9	XK related 9 [Source:HGNC Symbol;Acc:HGNC:20937]
ENSG00000250644	1	0	0	0	0	0	ENSG00000250644	protein_coding		novel protein
ENSG00000255837	1	0	0	0	0	0	ENSG00000255837	protein_coding	TAS2R20	taste 2 receptor member 20 [Source:HGNC Symbol;Acc:HGNC:19109]
ENSG00000256436	1	0	0	0	0	0	ENSG00000256436	protein_coding	TAS2R31	taste 2 receptor member 31 [Source:HGNC Symbol;Acc:HGNC:19113]
ENSG00000256797	1	0	0	0	0	0	ENSG00000256797	protein_coding	KLRF2	killer cell lectin like receptor F2 [Source:HGNC Symbol;Acc:HGNC:37646]
ENSG00000260220	1	0	0	0	0	0	ENSG00000260220	protein_coding	CCDC187	coiled-coil domain containing 187 [Source:HGNC Symbol;Acc:HGNC:30942]
ENSG00000261308	1	0	0	1	0	1	ENSG00000261308	protein_coding	FIGNL2	fidgetin like 2 [Source:HGNC Symbol;Acc:HGNC:13287]
ENSG00000275074	1	0	0	0	0	0	ENSG00000275074	protein_coding	NUDT18	nudix hydrolase 18 [Source:HGNC Symbol;Acc:HGNC:26194]
ENSG00000284713	1	0	0	0	0	0	ENSG00000284713	protein_coding	SMIM38	small integral membrane protein 38 [Source:HGNC Symbol;Acc:HGNC:54074]
ENSG00000284723	1	0	0	0	0	0	ENSG00000284723	protein_coding	OR8S1	olfactory receptor family 8 subfamily S member 1 [Source:HGNC Symbol;Acc:HGNC:19628]
ENSG00000285130	1	0	0	0	0	0	ENSG00000285130	protein_coding		novel protein
ENSG00000005844	1	0	0	0	0	1	ENSG00000005844	protein_coding	ITGAL	integrin subunit alpha L [Source:HGNC Symbol;Acc:HGNC:6148]
ENSG00000006210	1	0	0	1	0	0	ENSG00000006210	protein_coding	CX3CL1	C-X3-C motif chemokine ligand 1 [Source:HGNC Symbol;Acc:HGNC:10647]
ENSG00000008517	1	0	0	0	0	0	ENSG00000008517	protein_coding	IL32	interleukin 32 [Source:HGNC Symbol;Acc:HGNC:16830]
ENSG00000011258	1	0	0	0	0	0	ENSG00000011258	protein_coding	MBTD1	mbt domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19866]
ENSG00000015413	1	0	0	0	0	0	ENSG00000015413	protein_coding	DPEP1	dipeptidase 1 [Source:HGNC Symbol;Acc:HGNC:3002]
ENSG00000020577	1	0	0	0	0	0	ENSG00000020577	protein_coding	SAMD4A	sterile alpha motif domain containing 4A [Source:HGNC Symbol;Acc:HGNC:23023]
ENSG00000021645	1	0	0	0	0	0	ENSG00000021645	protein_coding	NRXN3	neurexin 3 [Source:HGNC Symbol;Acc:HGNC:8010]
ENSG00000032219	1	0	0	0	0	0	ENSG00000032219	protein_coding	ARID4A	AT-rich interaction domain 4A [Source:HGNC Symbol;Acc:HGNC:9885]
ENSG00000033800	1	0	0	0	0	0	ENSG00000033800	protein_coding	PIAS1	protein inhibitor of activated STAT 1 [Source:HGNC Symbol;Acc:HGNC:2752]
ENSG00000036530	1	0	0	0	0	0	ENSG00000036530	protein_coding	CYP46A1	cytochrome P450 family 46 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2641]
ENSG00000041515	1	0	0	0	0	0	ENSG00000041515	protein_coding	MYO16	myosin XVI [Source:HGNC Symbol;Acc:HGNC:29822]
ENSG00000051108	1	0	0	0	0	0	ENSG00000051108	protein_coding	HERPUD1	homocysteine inducible ER protein with ubiquitin like domain 1 [Source:HGNC Symbol;Acc:HGNC:13744]
ENSG00000052344	1	0	0	0	0	1	ENSG00000052344	protein_coding	PRSS8	serine protease 8 [Source:HGNC Symbol;Acc:HGNC:9491]
ENSG00000059758	1	0	0	0	0	1	ENSG00000059758	protein_coding	CDK17	cyclin dependent kinase 17 [Source:HGNC Symbol;Acc:HGNC:8750]
ENSG00000065357	1	0	0	0	0	0	ENSG00000065357	protein_coding	DGKA	diacylglycerol kinase alpha [Source:HGNC Symbol;Acc:HGNC:2849]
ENSG00000069667	1	0	0	0	0	0	ENSG00000069667	protein_coding	RORA	RAR related orphan receptor A [Source:HGNC Symbol;Acc:HGNC:10258]
ENSG00000070778	1	0	0	0	0	0	ENSG00000070778	protein_coding	PTPN21	protein tyrosine phosphatase non-receptor type 21 [Source:HGNC Symbol;Acc:HGNC:9651]
ENSG00000071537	1	0	0	0	0	0	ENSG00000071537	protein_coding	SEL1L	SEL1L adaptor subunit of ERAD E3 ubiquitin ligase [Source:HGNC Symbol;Acc:HGNC:10717]
ENSG00000072818	1	0	0	0	0	0	ENSG00000072818	protein_coding	ACAP1	ArfGAP with coiled-coil, ankyrin repeat and PH domains 1 [Source:HGNC Symbol;Acc:HGNC:16467]
ENSG00000073605	1	0	0	0	0	0	ENSG00000073605	protein_coding	GSDMB	gasdermin B [Source:HGNC Symbol;Acc:HGNC:23690]
ENSG00000074370	1	0	0	0	0	1	ENSG00000074370	protein_coding	ATP2A3	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3 [Source:HGNC Symbol;Acc:HGNC:813]
ENSG00000076344	1	0	0	0	0	0	ENSG00000076344	protein_coding	RGS11	regulator of G protein signaling 11 [Source:HGNC Symbol;Acc:HGNC:9993]
ENSG00000084110	1	0	0	0	0	0	ENSG00000084110	protein_coding	HAL	histidine ammonia-lyase [Source:HGNC Symbol;Acc:HGNC:4806]
ENSG00000086506	1	0	0	0	0	0	ENSG00000086506	protein_coding	HBQ1	hemoglobin subunit theta 1 [Source:HGNC Symbol;Acc:HGNC:4833]
ENSG00000087237	1	0	0	0	0	0	ENSG00000087237	protein_coding	CETP	cholesteryl ester transfer protein [Source:HGNC Symbol;Acc:HGNC:1869]
ENSG00000087245	1	0	1	1	0	0	ENSG00000087245	protein_coding	MMP2	matrix metallopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:7166]
ENSG00000089127	1	0	0	1	0	0	ENSG00000089127	protein_coding	OAS1	2'-5'-oligoadenylate synthetase 1 [Source:HGNC Symbol;Acc:HGNC:8086]
ENSG00000089163	1	0	0	0	0	0	ENSG00000089163	protein_coding	SIRT4	sirtuin 4 [Source:HGNC Symbol;Acc:HGNC:14932]
ENSG00000089723	1	0	0	0	0	0	ENSG00000089723	protein_coding	OTUB2	OTU deubiquitinase, ubiquitin aldehyde binding 2 [Source:HGNC Symbol;Acc:HGNC:20351]
ENSG00000091592	1	0	0	0	0	0	ENSG00000091592	protein_coding	NLRP1	NLR family pyrin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14374]
ENSG00000092096	1	0	0	0	0	0	ENSG00000092096	protein_coding	SLC22A17	solute carrier family 22 member 17 [Source:HGNC Symbol;Acc:HGNC:23095]
ENSG00000092445	1	0	0	0	0	0	ENSG00000092445	protein_coding	TYRO3	TYRO3 protein tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:12446]
ENSG00000092529	1	0	0	0	0	0	ENSG00000092529	protein_coding	CAPN3	calpain 3 [Source:HGNC Symbol;Acc:HGNC:1480]
ENSG00000100433	1	0	0	0	1	1	ENSG00000100433	protein_coding	KCNK10	potassium two pore domain channel subfamily K member 10 [Source:HGNC Symbol;Acc:HGNC:6273]
ENSG00000100505	1	0	0	0	0	0	ENSG00000100505	protein_coding	TRIM9	tripartite motif containing 9 [Source:HGNC Symbol;Acc:HGNC:16288]
ENSG00000100599	1	0	0	1	0	1	ENSG00000100599	protein_coding	RIN3	Ras and Rab interactor 3 [Source:HGNC Symbol;Acc:HGNC:18751]
ENSG00000100739	1	0	0	0	0	0	ENSG00000100739	protein_coding	BDKRB1	bradykinin receptor B1 [Source:HGNC Symbol;Acc:HGNC:1029]
ENSG00000100884	1	0	0	0	0	0	ENSG00000100884	protein_coding	CPNE6	copine 6 [Source:HGNC Symbol;Acc:HGNC:2319]
ENSG00000100889	1	0	0	0	1	0	ENSG00000100889	protein_coding	PCK2	phosphoenolpyruvate carboxykinase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:8725]
ENSG00000100918	1	0	0	0	0	0	ENSG00000100918	protein_coding	REC8	REC8 meiotic recombination protein [Source:HGNC Symbol;Acc:HGNC:16879]
ENSG00000102189	1	0	0	0	0	0	ENSG00000102189	protein_coding	EEA1	early endosome antigen 1 [Source:HGNC Symbol;Acc:HGNC:3185]
ENSG00000102781	1	0	0	0	0	0	ENSG00000102781	protein_coding	KATNAL1	katanin catalytic subunit A1 like 1 [Source:HGNC Symbol;Acc:HGNC:28361]
ENSG00000102984	1	0	0	0	0	0	ENSG00000102984	protein_coding	ZNF821	zinc finger protein 821 [Source:HGNC Symbol;Acc:HGNC:28043]
ENSG00000103126	1	0	0	0	0	0	ENSG00000103126	protein_coding	AXIN1	axin 1 [Source:HGNC Symbol;Acc:HGNC:903]
ENSG00000103196	1	0	0	0	0	0	ENSG00000103196	protein_coding	CRISPLD2	cysteine rich secretory protein LCCL domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25248]
ENSG00000103313	1	0	0	0	0	0	ENSG00000103313	protein_coding	MEFV	MEFV innate immuity regulator, pyrin [Source:HGNC Symbol;Acc:HGNC:6998]
ENSG00000103479	1	0	0	0	0	0	ENSG00000103479	protein_coding	RBL2	RB transcriptional corepressor like 2 [Source:HGNC Symbol;Acc:HGNC:9894]
ENSG00000103489	1	0	1	0	0	0	ENSG00000103489	protein_coding	XYLT1	xylosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:15516]
ENSG00000103888	1	0	0	0	0	0	ENSG00000103888	protein_coding	CEMIP	cell migration inducing hyaluronidase 1 [Source:HGNC Symbol;Acc:HGNC:29213]
ENSG00000104043	1	0	0	0	0	0	ENSG00000104043	protein_coding	ATP8B4	ATPase phospholipid transporting 8B4 (putative) [Source:HGNC Symbol;Acc:HGNC:13536]
ENSG00000108244	1	0	0	0	0	0	ENSG00000108244	protein_coding	KRT23	keratin 23 [Source:HGNC Symbol;Acc:HGNC:6438]
ENSG00000108405	1	0	0	0	0	0	ENSG00000108405	protein_coding	P2RX1	purinergic receptor P2X 1 [Source:HGNC Symbol;Acc:HGNC:8533]
ENSG00000108557	1	0	0	0	0	0	ENSG00000108557	protein_coding	RAI1	retinoic acid induced 1 [Source:HGNC Symbol;Acc:HGNC:9834]
ENSG00000108622	1	0	0	1	0	0	ENSG00000108622	protein_coding	ICAM2	intercellular adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:5345]
ENSG00000108733	1	0	0	0	0	0	ENSG00000108733	protein_coding	PEX12	peroxisomal biogenesis factor 12 [Source:HGNC Symbol;Acc:HGNC:8854]
ENSG00000108839	1	0	0	0	0	0	ENSG00000108839	protein_coding	ALOX12	arachidonate 12-lipoxygenase, 12S type [Source:HGNC Symbol;Acc:HGNC:429]
