gene	BeWo.KD	Plac1.CT27	Plac1.CT29	gene	gene_biotype	external_gene_name	description
ENSG00000137709	1	0	0	ENSG00000137709	protein_coding	POU2F3	POU class 2 homeobox 3 [Source:HGNC Symbol;Acc:HGNC:19864]
ENSG00000138111	1	0	0	ENSG00000138111	protein_coding	MFSD13A	major facilitator superfamily domain containing 13A [Source:HGNC Symbol;Acc:HGNC:26196]
ENSG00000138162	1	0	0	ENSG00000138162	protein_coding	TACC2	transforming acidic coiled-coil containing protein 2 [Source:HGNC Symbol;Acc:HGNC:11523]
ENSG00000138336	1	0	0	ENSG00000138336	protein_coding	TET1	tet methylcytosine dioxygenase 1 [Source:HGNC Symbol;Acc:HGNC:29484]
ENSG00000139160	1	0	0	ENSG00000139160	protein_coding	ETFBKMT	electron transfer flavoprotein subunit beta lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:28739]
ENSG00000139211	1	0	0	ENSG00000139211	protein_coding	AMIGO2	adhesion molecule with Ig like domain 2 [Source:HGNC Symbol;Acc:HGNC:24073]
ENSG00000139625	1	0	0	ENSG00000139625	protein_coding	MAP3K12	mitogen-activated protein kinase kinase kinase 12 [Source:HGNC Symbol;Acc:HGNC:6851]
ENSG00000142089	1	0	0	ENSG00000142089	protein_coding	IFITM3	interferon induced transmembrane protein 3 [Source:HGNC Symbol;Acc:HGNC:5414]
ENSG00000147852	1	0	0	ENSG00000147852	protein_coding	VLDLR	very low density lipoprotein receptor [Source:HGNC Symbol;Acc:HGNC:12698]
ENSG00000147872	1	0	0	ENSG00000147872	protein_coding	PLIN2	perilipin 2 [Source:HGNC Symbol;Acc:HGNC:248]
ENSG00000148158	1	0	0	ENSG00000148158	protein_coding	SNX30	sorting nexin family member 30 [Source:HGNC Symbol;Acc:HGNC:23685]
ENSG00000148225	1	0	0	ENSG00000148225	protein_coding	WDR31	WD repeat domain 31 [Source:HGNC Symbol;Acc:HGNC:21421]
ENSG00000148288	1	0	1	ENSG00000148288	protein_coding	GBGT1	globoside alpha-1,3-N-acetylgalactosaminyltransferase 1 (FORS blood group) [Source:HGNC Symbol;Acc:HGNC:20460]
ENSG00000148346	1	0	0	ENSG00000148346	protein_coding	LCN2	lipocalin 2 [Source:HGNC Symbol;Acc:HGNC:6526]
ENSG00000148386	1	0	0	ENSG00000148386	protein_coding	LCN9	lipocalin 9 [Source:HGNC Symbol;Acc:HGNC:17442]
ENSG00000148677	1	0	0	ENSG00000148677	protein_coding	ANKRD1	ankyrin repeat domain 1 [Source:HGNC Symbol;Acc:HGNC:15819]
ENSG00000148690	1	0	0	ENSG00000148690	protein_coding	FRA10AC1	FRA10A associated CGG repeat 1 [Source:HGNC Symbol;Acc:HGNC:1162]
ENSG00000148702	1	0	0	ENSG00000148702	protein_coding	HABP2	hyaluronan binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4798]
ENSG00000149150	1	0	0	ENSG00000149150	protein_coding	SLC43A1	solute carrier family 43 member 1 [Source:HGNC Symbol;Acc:HGNC:9225]
ENSG00000149294	1	0	0	ENSG00000149294	protein_coding	NCAM1	neural cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:7656]
ENSG00000149380	1	0	0	ENSG00000149380	protein_coding	P4HA3	prolyl 4-hydroxylase subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:30135]
ENSG00000150201	1	0	0	ENSG00000150201	protein_coding	FXYD4	FXYD domain containing ion transport regulator 4 [Source:HGNC Symbol;Acc:HGNC:4028]
ENSG00000150593	1	0	0	ENSG00000150593	protein_coding	PDCD4	programmed cell death 4 [Source:HGNC Symbol;Acc:HGNC:8763]
ENSG00000151117	1	0	0	ENSG00000151117	protein_coding	TMEM86A	transmembrane protein 86A [Source:HGNC Symbol;Acc:HGNC:26890]
ENSG00000151240	1	0	0	ENSG00000151240	protein_coding	DIP2C	disco interacting protein 2 homolog C [Source:HGNC Symbol;Acc:HGNC:29150]
ENSG00000151632	1	0	0	ENSG00000151632	protein_coding	AKR1C2	aldo-keto reductase family 1 member C2 [Source:HGNC Symbol;Acc:HGNC:385]
ENSG00000152463	1	0	0	ENSG00000152463	protein_coding	OLAH	oleoyl-ACP hydrolase [Source:HGNC Symbol;Acc:HGNC:25625]
ENSG00000152779	1	0	0	ENSG00000152779	protein_coding	SLC16A12	solute carrier family 16 member 12 [Source:HGNC Symbol;Acc:HGNC:23094]
ENSG00000154134	1	0	0	ENSG00000154134	protein_coding	ROBO3	roundabout guidance receptor 3 [Source:HGNC Symbol;Acc:HGNC:13433]
ENSG00000154143	1	0	0	ENSG00000154143	protein_coding	PANX3	pannexin 3 [Source:HGNC Symbol;Acc:HGNC:20573]
ENSG00000155158	1	0	0	ENSG00000155158	protein_coding	TTC39B	tetratricopeptide repeat domain 39B [Source:HGNC Symbol;Acc:HGNC:23704]
ENSG00000155792	1	0	0	ENSG00000155792	protein_coding	DEPTOR	DEP domain containing MTOR interacting protein [Source:HGNC Symbol;Acc:HGNC:22953]
ENSG00000156006	1	0	0	ENSG00000156006	protein_coding	NAT2	N-acetyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:7646]
ENSG00000156587	1	0	0	ENSG00000156587	protein_coding	UBE2L6	ubiquitin conjugating enzyme E2 L6 [Source:HGNC Symbol;Acc:HGNC:12490]
ENSG00000156804	1	0	0	ENSG00000156804	protein_coding	FBXO32	F-box protein 32 [Source:HGNC Symbol;Acc:HGNC:16731]
ENSG00000157613	1	0	0	ENSG00000157613	protein_coding	CREB3L1	cAMP responsive element binding protein 3 like 1 [Source:HGNC Symbol;Acc:HGNC:18856]
ENSG00000157657	1	0	0	ENSG00000157657	protein_coding	ZNF618	zinc finger protein 618 [Source:HGNC Symbol;Acc:HGNC:29416]
ENSG00000159167	1	0	0	ENSG00000159167	protein_coding	STC1	stanniocalcin 1 [Source:HGNC Symbol;Acc:HGNC:11373]
ENSG00000159403	1	0	0	ENSG00000159403	protein_coding	C1R	complement C1r [Source:HGNC Symbol;Acc:HGNC:1246]
ENSG00000160323	1	0	0	ENSG00000160323	protein_coding	ADAMTS13	ADAM metallopeptidase with thrombospondin type 1 motif 13 [Source:HGNC Symbol;Acc:HGNC:1366]
ENSG00000160973	1	0	0	ENSG00000160973	protein_coding	FOXH1	forkhead box H1 [Source:HGNC Symbol;Acc:HGNC:3814]
ENSG00000161638	1	0	0	ENSG00000161638	protein_coding	ITGA5	integrin subunit alpha 5 [Source:HGNC Symbol;Acc:HGNC:6141]
ENSG00000161791	1	0	0	ENSG00000161791	protein_coding	FMNL3	formin like 3 [Source:HGNC Symbol;Acc:HGNC:23698]
ENSG00000162148	1	0	0	ENSG00000162148	protein_coding	PPP1R32	protein phosphatase 1 regulatory subunit 32 [Source:HGNC Symbol;Acc:HGNC:28869]
ENSG00000164683	1	0	0	ENSG00000164683	protein_coding	HEY1	hes related family bHLH transcription factor with YRPW motif 1 [Source:HGNC Symbol;Acc:HGNC:4880]
ENSG00000164684	1	0	0	ENSG00000164684	protein_coding	ZNF704	zinc finger protein 704 [Source:HGNC Symbol;Acc:HGNC:32291]
ENSG00000165028	1	0	0	ENSG00000165028	protein_coding	NIPSNAP3B	nipsnap homolog 3B [Source:HGNC Symbol;Acc:HGNC:23641]
ENSG00000165188	1	0	0	ENSG00000165188	protein_coding	RNF183	ring finger protein 183 [Source:HGNC Symbol;Acc:HGNC:28721]
ENSG00000165312	1	1	0	ENSG00000165312	protein_coding	OTUD1	OTU deubiquitinase 1 [Source:HGNC Symbol;Acc:HGNC:27346]
ENSG00000165322	1	0	0	ENSG00000165322	protein_coding	ARHGAP12	Rho GTPase activating protein 12 [Source:HGNC Symbol;Acc:HGNC:16348]
ENSG00000165457	1	0	0	ENSG00000165457	protein_coding	FOLR2	folate receptor beta [Source:HGNC Symbol;Acc:HGNC:3793]
ENSG00000165714	1	0	0	ENSG00000165714	protein_coding	BORCS5	BLOC-1 related complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:17950]
ENSG00000165813	1	0	0	ENSG00000165813	protein_coding	CCDC186	coiled-coil domain containing 186 [Source:HGNC Symbol;Acc:HGNC:24349]
ENSG00000165879	1	0	0	ENSG00000165879	protein_coding	FRAT1	FRAT regulator of WNT signaling pathway 1 [Source:HGNC Symbol;Acc:HGNC:3944]
ENSG00000165895	1	0	0	ENSG00000165895	protein_coding	ARHGAP42	Rho GTPase activating protein 42 [Source:HGNC Symbol;Acc:HGNC:26545]
ENSG00000166086	1	0	0	ENSG00000166086	protein_coding	JAM3	junctional adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:15532]
ENSG00000166323	1	0	0	ENSG00000166323	protein_coding	C11orf65	chromosome 11 open reading frame 65 [Source:HGNC Symbol;Acc:HGNC:28519]
ENSG00000166341	1	0	0	ENSG00000166341	protein_coding	DCHS1	dachsous cadherin-related 1 [Source:HGNC Symbol;Acc:HGNC:13681]
ENSG00000166349	1	0	0	ENSG00000166349	protein_coding	RAG1	recombination activating 1 [Source:HGNC Symbol;Acc:HGNC:9831]
ENSG00000166436	1	0	0	ENSG00000166436	protein_coding	TRIM66	tripartite motif containing 66 [Source:HGNC Symbol;Acc:HGNC:29005]
ENSG00000166483	1	0	0	ENSG00000166483	protein_coding	WEE1	WEE1 G2 checkpoint kinase [Source:HGNC Symbol;Acc:HGNC:12761]
ENSG00000166682	1	0	0	ENSG00000166682	protein_coding	TMPRSS5	transmembrane serine protease 5 [Source:HGNC Symbol;Acc:HGNC:14908]
ENSG00000166793	1	0	0	ENSG00000166793	protein_coding	YPEL4	yippee like 4 [Source:HGNC Symbol;Acc:HGNC:18328]
ENSG00000167103	1	0	0	ENSG00000167103	protein_coding	PIP5KL1	phosphatidylinositol-4-phosphate 5-kinase like 1 [Source:HGNC Symbol;Acc:HGNC:28711]
ENSG00000167123	1	0	0	ENSG00000167123	protein_coding	CERCAM	cerebral endothelial cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:23723]
ENSG00000167311	1	0	0	ENSG00000167311	protein_coding	ART5	ADP-ribosyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:24049]
ENSG00000167535	1	0	0	ENSG00000167535	protein_coding	CACNB3	calcium voltage-gated channel auxiliary subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:1403]
ENSG00000167550	1	0	0	ENSG00000167550	protein_coding	RHEBL1	RHEB like 1 [Source:HGNC Symbol;Acc:HGNC:21166]
ENSG00000167580	1	0	0	ENSG00000167580	protein_coding	AQP2	aquaporin 2 [Source:HGNC Symbol;Acc:HGNC:634]
ENSG00000167612	1	0	0	ENSG00000167612	protein_coding	ANKRD33	ankyrin repeat domain 33 [Source:HGNC Symbol;Acc:HGNC:13788]
ENSG00000167653	1	0	0	ENSG00000167653	protein_coding	PSCA	prostate stem cell antigen [Source:HGNC Symbol;Acc:HGNC:9500]
ENSG00000167771	1	0	0	ENSG00000167771	protein_coding	RCOR2	REST corepressor 2 [Source:HGNC Symbol;Acc:HGNC:27455]
ENSG00000168010	1	0	0	ENSG00000168010	protein_coding	ATG16L2	autophagy related 16 like 2 [Source:HGNC Symbol;Acc:HGNC:25464]
ENSG00000168079	1	0	0	ENSG00000168079	protein_coding	SCARA5	scavenger receptor class A member 5 [Source:HGNC Symbol;Acc:HGNC:28701]
ENSG00000168209	1	0	0	ENSG00000168209	protein_coding	DDIT4	DNA damage inducible transcript 4 [Source:HGNC Symbol;Acc:HGNC:24944]
ENSG00000168575	1	0	0	ENSG00000168575	protein_coding	SLC20A2	solute carrier family 20 member 2 [Source:HGNC Symbol;Acc:HGNC:10947]
ENSG00000169122	1	0	0	ENSG00000169122	protein_coding	FAM110B	family with sequence similarity 110 member B [Source:HGNC Symbol;Acc:HGNC:28587]
ENSG00000169499	1	0	0	ENSG00000169499	protein_coding	PLEKHA2	pleckstrin homology domain containing A2 [Source:HGNC Symbol;Acc:HGNC:14336]
ENSG00000169583	1	0	0	ENSG00000169583	protein_coding	CLIC3	chloride intracellular channel 3 [Source:HGNC Symbol;Acc:HGNC:2064]
ENSG00000170255	1	0	0	ENSG00000170255	protein_coding	MRGPRX1	MAS related GPR family member X1 [Source:HGNC Symbol;Acc:HGNC:17962]
ENSG00000171045	1	0	0	ENSG00000171045	protein_coding	TSNARE1	t-SNARE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26437]
ENSG00000172543	1	0	0	ENSG00000172543	protein_coding	CTSW	cathepsin W [Source:HGNC Symbol;Acc:HGNC:2546]
ENSG00000172638	1	0	0	ENSG00000172638	protein_coding	EFEMP2	EGF containing fibulin extracellular matrix protein 2 [Source:HGNC Symbol;Acc:HGNC:3219]
ENSG00000172731	1	0	0	ENSG00000172731	protein_coding	LRRC20	leucine rich repeat containing 20 [Source:HGNC Symbol;Acc:HGNC:23421]
ENSG00000172733	1	0	0	ENSG00000172733	protein_coding	PURG	purine rich element binding protein G [Source:HGNC Symbol;Acc:HGNC:17930]
ENSG00000172803	1	0	0	ENSG00000172803	protein_coding	SNX32	sorting nexin 32 [Source:HGNC Symbol;Acc:HGNC:26423]
ENSG00000172818	1	0	0	ENSG00000172818	protein_coding	OVOL1	ovo like transcriptional repressor 1 [Source:HGNC Symbol;Acc:HGNC:8525]
ENSG00000172927	1	0	0	ENSG00000172927	protein_coding	MYEOV	myeloma overexpressed [Source:HGNC Symbol;Acc:HGNC:7563]
ENSG00000173227	1	0	0	ENSG00000173227	protein_coding	SYT12	synaptotagmin 12 [Source:HGNC Symbol;Acc:HGNC:18381]
ENSG00000173267	1	0	0	ENSG00000173267	protein_coding	SNCG	synuclein gamma [Source:HGNC Symbol;Acc:HGNC:11141]
ENSG00000173269	1	0	0	ENSG00000173269	protein_coding	MMRN2	multimerin 2 [Source:HGNC Symbol;Acc:HGNC:19888]
ENSG00000173281	1	0	0	ENSG00000173281	protein_coding	PPP1R3B	protein phosphatase 1 regulatory subunit 3B [Source:HGNC Symbol;Acc:HGNC:14942]
ENSG00000175164	1	0	0	ENSG00000175164	protein_coding	ABO	ABO, alpha 1-3-N-acetylgalactosaminyltransferase and alpha 1-3-galactosyltransferase [Source:HGNC Symbol;Acc:HGNC:79]
ENSG00000175395	1	0	0	ENSG00000175395	protein_coding	ZNF25	zinc finger protein 25 [Source:HGNC Symbol;Acc:HGNC:13043]
ENSG00000175463	1	0	0	ENSG00000175463	protein_coding	TBC1D10C	TBC1 domain family member 10C [Source:HGNC Symbol;Acc:HGNC:24702]
ENSG00000176171	1	0	0	ENSG00000176171	protein_coding	BNIP3	BCL2 interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:1084]
ENSG00000178460	1	0	0	ENSG00000178460	protein_coding	MCMDC2	minichromosome maintenance domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26368]
ENSG00000178685	1	0	0	ENSG00000178685	protein_coding	PARP10	poly(ADP-ribose) polymerase family member 10 [Source:HGNC Symbol;Acc:HGNC:25895]
ENSG00000178878	1	0	0	ENSG00000178878	protein_coding	APOLD1	apolipoprotein L domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25268]
ENSG00000179240	1	0	0	ENSG00000179240	protein_coding	GVQW3	GVQW motif containing 3 [Source:HGNC Symbol;Acc:HGNC:51239]
ENSG00000179715	1	0	0	ENSG00000179715	protein_coding	PCED1B	PC-esterase domain containing 1B [Source:HGNC Symbol;Acc:HGNC:28255]
ENSG00000180116	1	0	0	ENSG00000180116	protein_coding	C12orf40	chromosome 12 open reading frame 40 [Source:HGNC Symbol;Acc:HGNC:26846]
ENSG00000180176	1	0	0	ENSG00000180176	protein_coding	TH	tyrosine hydroxylase [Source:HGNC Symbol;Acc:HGNC:11782]
ENSG00000180720	1	0	0	ENSG00000180720	protein_coding	CHRM4	cholinergic receptor muscarinic 4 [Source:HGNC Symbol;Acc:HGNC:1953]
ENSG00000181333	1	0	0	ENSG00000181333	protein_coding	HEPHL1	hephaestin like 1 [Source:HGNC Symbol;Acc:HGNC:30477]
ENSG00000181690	1	0	0	ENSG00000181690	protein_coding	PLAG1	PLAG1 zinc finger [Source:HGNC Symbol;Acc:HGNC:9045]
ENSG00000182272	1	0	0	ENSG00000182272	protein_coding	B4GALNT4	beta-1,4-N-acetyl-galactosaminyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:26315]
ENSG00000182791	1	0	0	ENSG00000182791	protein_coding	CCDC87	coiled-coil domain containing 87 [Source:HGNC Symbol;Acc:HGNC:25579]
ENSG00000183049	1	0	0	ENSG00000183049	protein_coding	CAMK1D	calcium/calmodulin dependent protein kinase ID [Source:HGNC Symbol;Acc:HGNC:19341]
ENSG00000183128	1	0	0	ENSG00000183128	protein_coding	CALHM3	calcium homeostasis modulator 3 [Source:HGNC Symbol;Acc:HGNC:23458]
ENSG00000183230	1	0	0	ENSG00000183230	protein_coding	CTNNA3	catenin alpha 3 [Source:HGNC Symbol;Acc:HGNC:2511]
ENSG00000183378	1	0	0	ENSG00000183378	protein_coding	OVCH2	ovochymase 2 [Source:HGNC Symbol;Acc:HGNC:29970]
ENSG00000183734	1	0	0	ENSG00000183734	protein_coding	ASCL2	achaete-scute family bHLH transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:739]
ENSG00000184384	1	0	0	ENSG00000184384	protein_coding	MAML2	mastermind like transcriptional coactivator 2 [Source:HGNC Symbol;Acc:HGNC:16259]
ENSG00000184489	1	0	0	ENSG00000184489	protein_coding	PTP4A3	protein tyrosine phosphatase 4A3 [Source:HGNC Symbol;Acc:HGNC:9636]
ENSG00000184574	1	0	0	ENSG00000184574	protein_coding	LPAR5	lysophosphatidic acid receptor 5 [Source:HGNC Symbol;Acc:HGNC:13307]
ENSG00000184743	1	0	0	ENSG00000184743	protein_coding	ATL3	atlastin GTPase 3 [Source:HGNC Symbol;Acc:HGNC:24526]
ENSG00000184925	1	0	0	ENSG00000184925	protein_coding	LCN12	lipocalin 12 [Source:HGNC Symbol;Acc:HGNC:28733]
ENSG00000185745	1	0	1	ENSG00000185745	protein_coding	IFIT1	interferon induced protein with tetratricopeptide repeats 1 [Source:HGNC Symbol;Acc:HGNC:5407]
ENSG00000185885	1	0	0	ENSG00000185885	protein_coding	IFITM1	interferon induced transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:5412]
ENSG00000185958	1	0	0	ENSG00000185958	protein_coding	FAM186A	family with sequence similarity 186 member A [Source:HGNC Symbol;Acc:HGNC:26980]
ENSG00000186862	1	0	0	ENSG00000186862	protein_coding	PDZD7	PDZ domain containing 7 [Source:HGNC Symbol;Acc:HGNC:26257]
ENSG00000186897	1	0	0	ENSG00000186897	protein_coding	C1QL4	complement C1q like 4 [Source:HGNC Symbol;Acc:HGNC:31416]
ENSG00000186918	1	0	0	ENSG00000186918	protein_coding	ZNF395	zinc finger protein 395 [Source:HGNC Symbol;Acc:HGNC:18737]
ENSG00000187134	1	0	0	ENSG00000187134	protein_coding	AKR1C1	aldo-keto reductase family 1 member C1 [Source:HGNC Symbol;Acc:HGNC:384]
ENSG00000197355	1	0	0	ENSG00000197355	protein_coding	UAP1L1	UDP-N-acetylglucosamine pyrophosphorylase 1 like 1 [Source:HGNC Symbol;Acc:HGNC:28082]
ENSG00000197467	1	0	0	ENSG00000197467	protein_coding	COL13A1	collagen type XIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2190]
ENSG00000198870	1	0	0	ENSG00000198870	protein_coding	STKLD1	serine/threonine kinase like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28669]
ENSG00000198873	1	0	0	ENSG00000198873	protein_coding	GRK5	G protein-coupled receptor kinase 5 [Source:HGNC Symbol;Acc:HGNC:4544]
ENSG00000203791	1	0	0	ENSG00000203791	protein_coding	EEF1AKMT2	EEF1A lysine methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:33787]
ENSG00000203867	1	0	0	ENSG00000203867	protein_coding	RBM20	RNA binding motif protein 20 [Source:HGNC Symbol;Acc:HGNC:27424]
ENSG00000204175	1	0	0	ENSG00000204175	protein_coding	GPRIN2	G protein regulated inducer of neurite outgrowth 2 [Source:HGNC Symbol;Acc:HGNC:23730]
ENSG00000205133	1	0	0	ENSG00000205133	protein_coding	TRIQK	triple QxxK/R motif containing [Source:HGNC Symbol;Acc:HGNC:27828]
ENSG00000212124	1	0	0	ENSG00000212124	protein_coding	TAS2R19	taste 2 receptor member 19 [Source:HGNC Symbol;Acc:HGNC:19108]
ENSG00000213213	1	0	0	ENSG00000213213	protein_coding	CCDC183	coiled-coil domain containing 183 [Source:HGNC Symbol;Acc:HGNC:28236]
ENSG00000214050	1	0	0	ENSG00000214050	protein_coding	FBXO16	F-box protein 16 [Source:HGNC Symbol;Acc:HGNC:13618]
ENSG00000214402	1	0	0	ENSG00000214402	protein_coding	LCNL1	lipocalin like 1 [Source:HGNC Symbol;Acc:HGNC:34436]
ENSG00000216937	1	0	0	ENSG00000216937	protein_coding	CCDC7	coiled-coil domain containing 7 [Source:HGNC Symbol;Acc:HGNC:26533]
ENSG00000221947	1	0	0	ENSG00000221947	protein_coding	XKR9	XK related 9 [Source:HGNC Symbol;Acc:HGNC:20937]
ENSG00000250644	1	0	0	ENSG00000250644	protein_coding		novel protein
ENSG00000255837	1	0	0	ENSG00000255837	protein_coding	TAS2R20	taste 2 receptor member 20 [Source:HGNC Symbol;Acc:HGNC:19109]
ENSG00000256436	1	0	0	ENSG00000256436	protein_coding	TAS2R31	taste 2 receptor member 31 [Source:HGNC Symbol;Acc:HGNC:19113]
ENSG00000256797	1	0	0	ENSG00000256797	protein_coding	KLRF2	killer cell lectin like receptor F2 [Source:HGNC Symbol;Acc:HGNC:37646]
ENSG00000260220	1	0	0	ENSG00000260220	protein_coding	CCDC187	coiled-coil domain containing 187 [Source:HGNC Symbol;Acc:HGNC:30942]
ENSG00000261308	1	0	0	ENSG00000261308	protein_coding	FIGNL2	fidgetin like 2 [Source:HGNC Symbol;Acc:HGNC:13287]
ENSG00000275074	1	0	0	ENSG00000275074	protein_coding	NUDT18	nudix hydrolase 18 [Source:HGNC Symbol;Acc:HGNC:26194]
ENSG00000284713	1	0	0	ENSG00000284713	protein_coding	SMIM38	small integral membrane protein 38 [Source:HGNC Symbol;Acc:HGNC:54074]
ENSG00000284723	1	0	0	ENSG00000284723	protein_coding	OR8S1	olfactory receptor family 8 subfamily S member 1 [Source:HGNC Symbol;Acc:HGNC:19628]
ENSG00000285130	1	0	0	ENSG00000285130	protein_coding		novel protein
ENSG00000005844	1	0	0	ENSG00000005844	protein_coding	ITGAL	integrin subunit alpha L [Source:HGNC Symbol;Acc:HGNC:6148]
ENSG00000006210	1	0	0	ENSG00000006210	protein_coding	CX3CL1	C-X3-C motif chemokine ligand 1 [Source:HGNC Symbol;Acc:HGNC:10647]
ENSG00000008517	1	0	0	ENSG00000008517	protein_coding	IL32	interleukin 32 [Source:HGNC Symbol;Acc:HGNC:16830]
ENSG00000011258	1	0	0	ENSG00000011258	protein_coding	MBTD1	mbt domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19866]
ENSG00000015413	1	0	0	ENSG00000015413	protein_coding	DPEP1	dipeptidase 1 [Source:HGNC Symbol;Acc:HGNC:3002]
ENSG00000020577	1	0	0	ENSG00000020577	protein_coding	SAMD4A	sterile alpha motif domain containing 4A [Source:HGNC Symbol;Acc:HGNC:23023]
ENSG00000021645	1	0	0	ENSG00000021645	protein_coding	NRXN3	neurexin 3 [Source:HGNC Symbol;Acc:HGNC:8010]
ENSG00000032219	1	0	0	ENSG00000032219	protein_coding	ARID4A	AT-rich interaction domain 4A [Source:HGNC Symbol;Acc:HGNC:9885]
ENSG00000033800	1	0	0	ENSG00000033800	protein_coding	PIAS1	protein inhibitor of activated STAT 1 [Source:HGNC Symbol;Acc:HGNC:2752]
ENSG00000036530	1	0	0	ENSG00000036530	protein_coding	CYP46A1	cytochrome P450 family 46 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2641]
ENSG00000041515	1	0	0	ENSG00000041515	protein_coding	MYO16	myosin XVI [Source:HGNC Symbol;Acc:HGNC:29822]
ENSG00000051108	1	0	0	ENSG00000051108	protein_coding	HERPUD1	homocysteine inducible ER protein with ubiquitin like domain 1 [Source:HGNC Symbol;Acc:HGNC:13744]
ENSG00000052344	1	0	0	ENSG00000052344	protein_coding	PRSS8	serine protease 8 [Source:HGNC Symbol;Acc:HGNC:9491]
ENSG00000059758	1	0	0	ENSG00000059758	protein_coding	CDK17	cyclin dependent kinase 17 [Source:HGNC Symbol;Acc:HGNC:8750]
ENSG00000065357	1	0	0	ENSG00000065357	protein_coding	DGKA	diacylglycerol kinase alpha [Source:HGNC Symbol;Acc:HGNC:2849]
ENSG00000069667	1	0	0	ENSG00000069667	protein_coding	RORA	RAR related orphan receptor A [Source:HGNC Symbol;Acc:HGNC:10258]
ENSG00000070778	1	0	0	ENSG00000070778	protein_coding	PTPN21	protein tyrosine phosphatase non-receptor type 21 [Source:HGNC Symbol;Acc:HGNC:9651]
ENSG00000071537	1	0	0	ENSG00000071537	protein_coding	SEL1L	SEL1L adaptor subunit of ERAD E3 ubiquitin ligase [Source:HGNC Symbol;Acc:HGNC:10717]
ENSG00000072818	1	0	0	ENSG00000072818	protein_coding	ACAP1	ArfGAP with coiled-coil, ankyrin repeat and PH domains 1 [Source:HGNC Symbol;Acc:HGNC:16467]
ENSG00000073605	1	0	0	ENSG00000073605	protein_coding	GSDMB	gasdermin B [Source:HGNC Symbol;Acc:HGNC:23690]
ENSG00000074370	1	0	0	ENSG00000074370	protein_coding	ATP2A3	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3 [Source:HGNC Symbol;Acc:HGNC:813]
ENSG00000076344	1	0	0	ENSG00000076344	protein_coding	RGS11	regulator of G protein signaling 11 [Source:HGNC Symbol;Acc:HGNC:9993]
